"year","stateabbr","statedesc","countyname","countyfips","locationname","datasource","category","measure","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","totalpopulation","geolocation","locationid","categoryid","measureid","datavaluetypeid","short_question_text"
"2019","AL","Alabama","Butler","01013","01013953200","BRFSS","Health Outcomes","High cholesterol among adults aged >=18 years who have been screened in the past 5 years","%","Crude prevalence","37.6",,,"37.1","38.2","4327","POINT (-86.52411722 31.77760789)","01013953200","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2019","AL","Alabama","Dale","01045","01045021300","BRFSS","Health Outcomes","High blood pressure among adults aged >=18 years","%","Crude prevalence","40.5",,,"39.8","41.2","4034","POINT (-85.57709304 31.30001975)","01045021300","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2020","AL","Alabama","Geneva","01061","01061050400","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.6",,,"73.5","75.4","5907","POINT (-85.73587009 31.07258329)","01061050400","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2019","AL","Alabama","Jefferson","01073","01073010704","BRFSS","Prevention","Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure","%","Crude prevalence","60.3",,,"58.9","61.9","4892","POINT (-86.79963969 33.46132726)","01073010704","PREVENT","BPMED","CrdPrv","Taking BP Medication"
"2020","AL","Alabama","DeKalb","01049","01049960100","BRFSS","Health Outcomes","Current asthma among adults aged >=18 years","%","Crude prevalence","9.9",,,"9.6","10.3","5937","POINT (-85.63653943 34.72941568)","01049960100","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2020","AL","Alabama","Franklin","01059","01059972900","BRFSS","Prevention","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude prevalence","71.2",,,"68.7","73.8","4008","POINT (-87.61995937 34.52317217)","01059972900","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2020","AL","Alabama","Jefferson","01073","01073005903","BRFSS","Prevention","Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years","%","Crude prevalence","34.5",,,"29.1","40.1","4950","POINT (-86.67600306 33.59748886)","01073005903","PREVENT","COREW","CrdPrv","Core preventive services for older women"
"2020","AL","Alabama","Elmore","01051","01051030400","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","16.1",,,"12.4","20.2","7712","POINT (-85.97949481 32.51601551)","01051030400","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2020","AL","Alabama","Jefferson","01073","01073012302","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","35.5",,,"34.5","36.4","3829","POINT (-87.06421207 33.53948979)","01073012302","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2020","AL","Alabama","Butler","01013","01013952900","BRFSS","Health Outcomes","Depression among adults aged >=18 years","%","Crude prevalence","25.3",,,"24.0","26.6","2180","POINT (-86.67632849 31.84835721)","01013952900","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2019","AL","Alabama","DeKalb","01049","01049961200","BRFSS","Health Outcomes","High cholesterol among adults aged >=18 years who have been screened in the past 5 years","%","Crude prevalence","38.1",,,"37.1","39.1","2107","POINT (-85.69559183 34.51050119)","01049961200","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2020","AL","Alabama","Crenshaw","01041","01041963900","BRFSS","Health Risk Behaviors","Sleeping less than 7 hours among adults aged >=18 years","%","Crude prevalence","38.8",,,"37.3","40.3","1408","POINT (-86.22309696 31.54260053)","01041963900","RISKBEH","SLEEP","CrdPrv","Sleep <7 hours"
"2020","AL","Alabama","Jefferson","01073","01073003803","BRFSS","Health Risk Behaviors","Binge drinking among adults aged >=18 years","%","Crude prevalence","10.3",,,"9.8","10.9","4199","POINT (-86.8697408 33.4859663)","01073003803","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2020","AL","Alabama","Calhoun","01015","01015002103","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","16.4",,,"13.9","19.2","6801","POINT (-85.75898926 33.79740533)","01015002103","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2020","AL","Alabama","DeKalb","01049","01049961200","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","17.4",,,"14.5","20.3","2107","POINT (-85.69559183 34.51050119)","01049961200","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Bibb","01007","01007010002","BRFSS","Health Outcomes","Current asthma among adults aged >=18 years","%","Crude prevalence","10.0",,,"9.7","10.5","6025","POINT (-87.0958027 33.1774109)","01007010002","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2020","AL","Alabama","Colbert","01033","01033020703","BRFSS","Prevention","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude prevalence","73.9",,,"71.0","76.5","5175","POINT (-87.63985549 34.74710306)","01033020703","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2020","AL","Alabama","Jefferson","01073","01073012704","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","8.9",,,"8.1","9.6","2131","POINT (-86.60946573 33.50894291)","01073012704","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2020","AL","Alabama","Barbour","01005","01005950400","BRFSS","Health Status","Physical health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","16.2",,,"15.3","17.1","4303","POINT (-85.56805065 31.67314124)","01005950400","HLTHSTAT","PHLTH","CrdPrv","Physical Health"
"2020","AL","Alabama","Autauga","01001","01001020400","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","33.2",,,"31.5","35.0","4386","POINT (-86.44370417 32.47203959)","01001020400","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2019","AL","Alabama","Butler","01013","01013952900","BRFSS","Prevention","Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure","%","Crude prevalence","79.5",,,"78.7","80.3","2180","POINT (-86.67632849 31.84835721)","01013952900","PREVENT","BPMED","CrdPrv","Taking BP Medication"
"2019","AL","Alabama","Jefferson","01073","01073002200","BRFSS","Prevention","Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure","%","Crude prevalence","79.7",,,"78.8","80.6","2630","POINT (-86.72772315 33.55213315)","01073002200","PREVENT","BPMED","CrdPrv","Taking BP Medication"
"2020","AL","Alabama","Colbert","01033","01033020802","BRFSS","Health Outcomes","Cancer (excluding skin cancer) among adults aged >=18 years","%","Crude prevalence","7.1",,,"6.8","7.4","3766","POINT (-87.53723057 34.65229904)","01033020802","HLTHOUT","CANCER","CrdPrv","Cancer (except skin)"
"2020","AL","Alabama","Geneva","01061","01061050500","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.2",,,"3.8","4.5","4288","POINT (-85.61299796 31.11864749)","01061050500","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","AL","Alabama","Dale","01045","01045020801","BRFSS","Prevention","Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years","%","Crude prevalence","32.6",,,"27.0","38.5","3361","POINT (-85.66148377 31.39713527)","01045020801","PREVENT","COREW","CrdPrv","Core preventive services for older women"
"2020","AL","Alabama","Houston","01069","01069041900","BRFSS","Health Outcomes","Current asthma among adults aged >=18 years","%","Crude prevalence","10.1",,,"9.7","10.5","7572","POINT (-85.245592 31.16594631)","01069041900","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2019","AL","Alabama","Jefferson","01073","01073012401","BRFSS","Prevention","Cholesterol screening among adults aged >=18 years","%","Crude prevalence","93.2",,,"93.2","93.2","3737","POINT (-86.88523616 33.56456466)","01073012401","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2020","AL","Alabama","Jefferson","01073","01073012002","BRFSS","Health Outcomes","Current asthma among adults aged >=18 years","%","Crude prevalence","9.4",,,"9.1","9.8","6387","POINT (-86.8238572 33.59729727)","01073012002","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2019","AL","Alabama","Jefferson","01073","01073003002","BRFSS","Prevention","Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure","%","Crude prevalence","84.0",,,"83.2","84.9","2203","POINT (-86.84413629 33.51225893)","01073003002","PREVENT","BPMED","CrdPrv","Taking BP Medication"
"2020","AL","Alabama","Jefferson","01073","01073002303","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81.6",,,"80.8","82.3","2936","POINT (-86.72706302 33.53828636)","01073002303","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","AL","Alabama","Chambers","01017","01017954400","BRFSS","Health Outcomes","Depression among adults aged >=18 years","%","Crude prevalence","21.6",,,"20.4","22.8","995","POINT (-85.19709946 32.84739271)","01017954400","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2020","AL","Alabama","Jefferson","01073","01073005302","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","83.1",,,"80.7","85.4","3463","POINT (-86.6967392 33.57669144)","01073005302","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2020","AL","Alabama","Jefferson","01073","01073011209","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence","6.4",,,"6.0","6.8","3221","POINT (-86.69976053 33.65520444)","01073011209","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2020","AL","Alabama","Hale","01065","01065040400","BRFSS","Health Outcomes","Current asthma among adults aged >=18 years","%","Crude prevalence","11.6",,,"11.0","12.2","5399","POINT (-87.64734002 32.64932894)","01065040400","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2019","AL","Alabama","Elmore","01051","01051030200","BRFSS","Prevention","Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure","%","Crude prevalence","78.3",,,"77.6","79.0","4757","POINT (-86.21757598 32.70502275)","01051030200","PREVENT","BPMED","CrdPrv","Taking BP Medication"
"2020","AL","Alabama","Colbert","01033","01033020704","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence","7.7",,,"7.0","8.5","4321","POINT (-87.66693522 34.74422503)","01033020704","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2020","AL","Alabama","Jefferson","01073","01073003900","BRFSS","Health Status","Fair or poor self-rated health status among adults aged >=18 years","%","Crude prevalence","31.6",,,"29.4","33.8","1783","POINT (-86.86473075 33.49902149)","01073003900","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2020","AL","Alabama","Clarke","01025","01025958001","BRFSS","Health Status","Physical health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","15.5",,,"14.5","16.4","1289","POINT (-87.790129 31.54951143)","01025958001","HLTHSTAT","PHLTH","CrdPrv","Physical Health"
"2020","AL","Alabama","Dallas","01047","01047956701","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence","7.7",,,"7.0","8.4","1855","POINT (-87.07134173 32.40626205)","01047956701","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2020","AL","Alabama","Jefferson","01073","01073014002","BRFSS","Health Outcomes","Current asthma among adults aged >=18 years","%","Crude prevalence","9.2",,,"8.7","9.7","3656","POINT (-87.04018139 33.41412942)","01073014002","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2020","AL","Alabama","Jackson","01071","01071951000","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","41.7",,,"40.2","43.1","4438","POINT (-85.80798423 34.69928634)","01071951000","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2020","AL","Alabama","Dale","01045","01045020700","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","19.0",,,"18.0","19.9","3518","POINT (-85.63642668 31.44479924)","01045020700","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2020","AL","Alabama","Dallas","01047","01047957100","BRFSS","Health Outcomes","Depression among adults aged >=18 years","%","Crude prevalence","23.4",,,"22.7","24.2","1345","POINT (-87.02133083 32.27288401)","01047957100","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2020","AL","Alabama","Coffee","01031","01031010100","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","16.9",,,"15.0","18.7","2057","POINT (-86.05693126 31.55875137)","01031010100","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2020","AL","Alabama","Escambia","01053","01053970700","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","76.1",,,"72.3","79.8","3518","POINT (-87.42792806 31.01203278)","01053970700","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2019","AL","Alabama","Elmore","01051","01051031300","BRFSS","Prevention","Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure","%","Crude prevalence","75.4",,,"74.7","76.0","3968","POINT (-86.37893038 32.45035744)","01051031300","PREVENT","BPMED","CrdPrv","Taking BP Medication"
"2020","AL","Alabama","Dallas","01047","01047956100","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","16.1",,,"15.5","16.8","6753","POINT (-86.9413419 32.49025314)","01047956100","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2019","AL","Alabama","Greene","01063","01063060000","BRFSS","Prevention","Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure","%","Crude prevalence","82.9",,,"82.4","83.3","1814","POINT (-88.02878247 32.97561236)","01063060000","PREVENT","BPMED","CrdPrv","Taking BP Medication"
"2019","AL","Alabama","Jefferson","01073","01073010200","BRFSS","Health Outcomes","High cholesterol among adults aged >=18 years who have been screened in the past 5 years","%","Crude prevalence","32.1",,,"31.4","32.8","2743","POINT (-86.96336913 33.40089191)","01073010200","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2020","AL","Alabama","Dallas","01047","01047956702","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","19.6",,,"12.5","27.7","1602","POINT (-87.05320628 32.39897536)","01047956702","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2020","AL","Alabama","Hale","01065","01065040300","BRFSS","Health Outcomes","Chronic kidney disease among adults aged >=18 years","%","Crude prevalence","3.9",,,"3.7","4.1","2093","POINT (-87.7332538 32.74600234)","01065040300","HLTHOUT","KIDNEY","CrdPrv","Chronic Kidney Disease"
"2020","AL","Alabama","Covington","01039","01039962500","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","16.7",,,"13.8","19.7","1524","POINT (-86.27474573 31.29531192)","01039962500","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2020","AL","Alabama","Clay","01027","01027959100","BRFSS","Health Status","Fair or poor self-rated health status among adults aged >=18 years","%","Crude prevalence","20.9",,,"19.5","22.6","2904","POINT (-85.76589864 33.18509115)","01027959100","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2020","AL","Alabama","Covington","01039","01039962000","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","14.8",,,"14.1","15.5","3917","POINT (-86.4651625 31.34674334)","01039962000","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2020","AL","Alabama","Jefferson","01073","01073005104","BRFSS","Health Outcomes","Depression among adults aged >=18 years","%","Crude prevalence","21.9",,,"20.7","23.2","3648","POINT (-86.8347164 33.47250161)","01073005104","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2020","AL","Alabama","Baldwin","01003","01003010800","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","79.9",,,"76.9","82.6","6861","POINT (-87.89881382 30.59409519)","01003010800","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2020","AL","Alabama","Jefferson","01073","01073010603","BRFSS","Health Risk Behaviors","Binge drinking among adults aged >=18 years","%","Crude prevalence","9.9",,,"9.4","10.3","2437","POINT (-86.92281877 33.46637137)","01073010603","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2020","AL","Alabama","Jefferson","01073","01073005600","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","11.6",,,"9.5","14.2","4578","POINT (-86.72594122 33.52056941)","01073005600","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2020","AL","Alabama","Jefferson","01073","01073012002","BRFSS","Health Outcomes","Chronic kidney disease among adults aged >=18 years","%","Crude prevalence","2.8",,,"2.7","3.0","6387","POINT (-86.8238572 33.59729727)","01073012002","HLTHOUT","KIDNEY","CrdPrv","Chronic Kidney Disease"
"2020","AL","Alabama","Jefferson","01073","01073010100","BRFSS","Health Outcomes","Cancer (excluding skin cancer) among adults aged >=18 years","%","Crude prevalence","5.3",,,"5.0","5.7","2007","POINT (-86.95171222 33.41679643)","01073010100","HLTHOUT","CANCER","CrdPrv","Cancer (except skin)"
"2020","AL","Alabama","Jefferson","01073","01073011207","BRFSS","Prevention","Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years","%","Crude prevalence","35.2",,,"30.0","40.3","5010","POINT (-86.67323792 33.66397594)","01073011207","PREVENT","COREW","CrdPrv","Core preventive services for older women"
"2019","AL","Alabama","Baldwin","01003","01003010904","BRFSS","Prevention","Cholesterol screening among adults aged >=18 years","%","Crude prevalence","85.7",,,"85.5","85.9","6831","POINT (-87.57691343 30.56650746)","01003010904","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2020","AL","Alabama","Clarke","01025","01025957602","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","37.6",,,"36.2","38.9","5515","POINT (-87.71897013 31.91181894)","01025957602","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2020","AL","Alabama","Barbour","01005","01005950100","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","20.3",,,"17.9","22.7","3321","POINT (-85.2399637 32.04076716)","01005950100","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2020","AL","Alabama","Blount","01009","01009050601","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults aged >=18 years","%","Crude prevalence","25.9",,,"24.0","27.8","3922","POINT (-86.89560068 33.86890908)","01009050601","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2020","AL","Alabama","Autauga","01001","01001020801","BRFSS","Prevention","Cervical cancer screening among adult women aged 21-65 years","%","Crude prevalence","85.6",,,"83.8","87.4","3081","POINT (-86.5261044 32.4133561)","01001020801","PREVENT","CERVICAL","CrdPrv","Cervical Cancer Screening"
"2020","AL","Alabama","Houston","01069","01069040400","BRFSS","Health Risk Behaviors","Binge drinking among adults aged >=18 years","%","Crude prevalence","13.8",,,"13.2","14.4","2484","POINT (-85.41969989 31.23578095)","01069040400","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2020","AL","Alabama","Jefferson","01073","01073011108","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","11.3",,,"9.5","13.1","4548","POINT (-86.62693458 33.61673501)","01073011108","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Autauga","01001","01001020900","BRFSS","Health Outcomes","Current asthma among adults aged >=18 years","%","Crude prevalence","9.3",,,"9.1","9.6","5675","POINT (-86.52377312 32.64296)","01001020900","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2020","AL","Alabama","Jefferson","01073","01073014203","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.4",,,"2.2","2.7","12502","POINT (-86.99463955 33.29031737)","01073014203","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","AL","Alabama","Dale","01045","01045020400","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.1",,,"3.6","4.7","2542","POINT (-85.64614149 31.4875731)","01045020400","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","AL","Alabama","Etowah","01055","01055010100","BRFSS","Prevention","Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening","%","Crude prevalence","39.4",,,"32.5","46.7","2059","POINT (-86.06619687 34.06403646)","01055010100","PREVENT","COREM","CrdPrv","Core preventive services for older men"
"2020","AL","Alabama","Jefferson","01073","01073011500","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","19.0",,,"16.4","21.7","5902","POINT (-86.99443458 33.73171062)","01073011500","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Butler","01013","01013953300","BRFSS","Prevention","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude prevalence","71.4",,,"69.2","73.6","1774","POINT (-86.74743719 31.71865985)","01013953300","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2020","AL","Alabama","Calhoun","01015","01015001201","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults aged >=18 years","%","Crude prevalence","13.7",,,"12.2","15.5","3482","POINT (-85.84953983 33.61073342)","01015001201","HLTHOUT","COPD","CrdPrv","COPD"
"2020","AL","Alabama","Etowah","01055","01055010601","BRFSS","Prevention","Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening","%","Crude prevalence","44.6",,,"36.7","52.1","5295","POINT (-85.89023112 33.99337648)","01055010601","PREVENT","COREM","CrdPrv","Core preventive services for older men"
"2020","AL","Alabama","Crenshaw","01041","01041963900","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults aged >=18 years","%","Crude prevalence","11.0",,,"9.6","12.3","1408","POINT (-86.22309696 31.54260053)","01041963900","HLTHOUT","COPD","CrdPrv","COPD"
"2020","AL","Alabama","Etowah","01055","01055010502","BRFSS","Health Outcomes","Chronic kidney disease among adults aged >=18 years","%","Crude prevalence","2.8",,,"2.6","3.1","4988","POINT (-85.93071582 33.93714756)","01055010502","HLTHOUT","KIDNEY","CrdPrv","Chronic Kidney Disease"
"2019","AL","Alabama","Houston","01069","01069041100","BRFSS","Health Outcomes","High blood pressure among adults aged >=18 years","%","Crude prevalence","44.7",,,"43.4","45.8","3849","POINT (-85.3949896 31.19063249)","01069041100","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2020","AL","Alabama","Jefferson","01073","01073001200","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","21.4",,,"19.1","23.7","2876","POINT (-86.8603032 33.52796956)","01073001200","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2020","AL","Alabama","Jefferson","01073","01073011901","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","25.7",,,"23.5","28.0","2957","POINT (-86.75759807 33.62716007)","01073011901","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2020","AL","Alabama","Cullman","01043","01043965100","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","19.8",,,"17.6","22.0","3578","POINT (-86.79676509 34.11880454)","01043965100","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Houston","01069","01069041400","BRFSS","Prevention","Cervical cancer screening among adult women aged 21-65 years","%","Crude prevalence","80.8",,,"78.5","83.3","3093","POINT (-85.35582075 31.23102344)","01069041400","PREVENT","CERVICAL","CrdPrv","Cervical Cancer Screening"
"2020","AL","Alabama","Baldwin","01003","01003011405","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","11.2",,,"10.0","12.4","3832","POINT (-87.53786916 30.29105241)","01003011405","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2020","AL","Alabama","Chilton","01021","01021060700","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","12.0",,,"11.4","12.5","5101","POINT (-86.525864 32.75956843)","01021060700","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2020","AL","Alabama","Jefferson","01073","01073011705","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","11.0",,,"10.3","11.9","7695","POINT (-86.79665291 33.67582833)","01073011705","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2020","AL","Alabama","Dallas","01047","01047956701","BRFSS","Health Risk Behaviors","Sleeping less than 7 hours among adults aged >=18 years","%","Crude prevalence","36.6",,,"35.2","38.2","1855","POINT (-87.07134173 32.40626205)","01047956701","RISKBEH","SLEEP","CrdPrv","Sleep <7 hours"
"2019","AL","Alabama","Jefferson","01073","01073005600","BRFSS","Prevention","Cholesterol screening among adults aged >=18 years","%","Crude prevalence","89.4",,,"89.3","89.5","4578","POINT (-86.72594122 33.52056941)","01073005600","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2020","AL","Alabama","Dale","01045","01045021101","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","11.1",,,"10.6","11.6","4893","POINT (-85.7681631 31.31689383)","01045021101","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2020","AL","Alabama","Etowah","01055","01055010401","BRFSS","Prevention","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude prevalence","70.8",,,"67.8","73.7","3471","POINT (-86.04280077 33.96606348)","01055010401","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2020","AL","Alabama","Clay","01027","01027959000","BRFSS","Health Outcomes","Chronic kidney disease among adults aged >=18 years","%","Crude prevalence","4.9",,,"4.6","5.3","3224","POINT (-85.87716485 33.30474877)","01027959000","HLTHOUT","KIDNEY","CrdPrv","Chronic Kidney Disease"
"2020","AL","Alabama","Calhoun","01015","01015001700","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","13.5",,,"12.6","14.3","6329","POINT (-85.8465554 33.72822189)","01015001700","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2020","AL","Alabama","Choctaw","01023","01023956800","BRFSS","Health Outcomes","Cancer (excluding skin cancer) among adults aged >=18 years","%","Crude prevalence","7.8",,,"7.5","8.1","4423","POINT (-88.2124861 32.06636835)","01023956800","HLTHOUT","CANCER","CrdPrv","Cancer (except skin)"
"2020","AL","Alabama","Barbour","01005","01005950800","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults aged >=18 years","%","Crude prevalence","31.5",,,"28.4","34.4","2055","POINT (-85.16932432 31.91226373)","01005950800","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2019","AL","Alabama","Jefferson","01073","01073011705","BRFSS","Health Outcomes","High cholesterol among adults aged >=18 years who have been screened in the past 5 years","%","Crude prevalence","34.6",,,"33.9","35.3","7695","POINT (-86.79665291 33.67582833)","01073011705","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2020","AL","Alabama","Crenshaw","01041","01041963700","BRFSS","Prevention","Visits to dentist or dental clinic among adults aged >=18 years","%","Crude prevalence","59.4",,,"56.3","62.5","3809","POINT (-86.22621679 31.72678991)","01041963700","PREVENT","DENTAL","CrdPrv","Dental Visit"
"2020","AL","Alabama","Covington","01039","01039961900","BRFSS","Health Status","Physical health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","11.4",,,"10.1","12.7","2127","POINT (-86.46338042 31.26342679)","01039961900","HLTHSTAT","PHLTH","CrdPrv","Physical Health"
